Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Output
0.5509694,0.34369856,0.58713335,0.7380588,0.4644852,-0.32860765,0.07604336,0.61570317,0.6039642,-0.10281353,0.06879284,0.7798114,0.33803874,1.0318141,0.76064074,0.36844522,0.14637768,0.63381535,0.46105725,0.15766205,Doctor
0.8486176,0.34369856,0.58713335,0.9967693,0.38578817,-0.32860765,0.07604336,0.5004535,0.5249453,-0.10281353,0.06879284,0.68986946,0.44961035,1.0318141,0.76064074,0.4354577,0.17197448,0.63381535,0.46105725,0.34322205,Doctor
0.8188337,0.4579085,0.00049311854,0.91230214,0.21569444,-0.4179274,-0.22415486,0.4650478,0.5002225,-0.12101098,-0.05292696,0.5986054,0.42594823,1.1108215,0.6637495,0.45934048,0.11205274,0.5883998,0.5397823,0.23458065,Doctor
0.81753933,0.3210636,-0.006919211,0.8935294,0.17408854,0.019689035,-0.16888943,0.49535224,0.47227246,0.44665223,0.0002783665,0.57775897,0.32796785,0.9781641,0.63274467,0.4446576,0.116947494,0.59701866,0.5621716,0.17552024,Doctor
0.61253965,0.3083075,0.025348233,0.58375657,0.2484437,0.16259879,-0.22566666,0.68953913,0.6544402,0.56505823,0.037273854,0.55398786,0.2811133,0.9569294,0.60542476,0.47889775,0.07912287,0.6257348,0.5315889,-0.1999058,Doctor
0.5102284,0.35567215,0.16819933,0.5936587,0.34051433,0.23623395,-0.20744915,0.6824407,0.7545404,0.5730643,0.1117461,0.6629633,0.40905353,0.9124022,0.6097814,0.5153304,0.04815594,0.6458196,0.47437263,-0.09419001,Doctor
0.39002377,0.464794,0.27150056,0.6826659,0.5681883,0.19925162,-0.19824244,0.6389697,0.82268655,0.5092174,0.10374642,0.7487264,0.47381756,1.0025864,0.60185,0.53648525,0.022416187,0.6819171,0.39532077,-0.11827835,Doctor
0.6372253,0.6003661,0.48125905,0.81098866,0.5980415,-0.036463846,-0.23125261,0.61463577,0.91165674,0.212656,0.23899695,0.8533197,0.53627366,0.9323264,0.60227084,0.515653,-0.0033488518,0.64809877,0.34945613,0.04218264,Doctor
0.66958994,0.5273073,0.47333667,0.84912634,0.529921,-0.06841314,-0.34328026,0.6211924,0.94510734,0.098896824,0.09663582,1.0458752,0.55370104,0.7767339,0.5369906,0.51240224,0.005497139,0.64891493,0.35149962,0.0377612,Doctor
0.6793546,0.45560518,0.46745902,0.8372592,0.24596544,-0.049287558,-0.41261163,0.6321975,0.93140215,0.1808642,0.10982559,1.040312,0.5382301,0.8575127,0.53119445,0.50152624,0.017866157,0.57650006,0.35884285,0.12470794,Doctor
1.0970309,0.4220757,0.39990696,1.1145974,0.4136054,0.14329335,-0.050107673,0.5742563,0.92355233,0.5436213,0.11731627,1.0197929,0.5296508,0.98016536,0.5357439,0.50052136,0.18175234,0.7704087,0.39169016,0.07463229,Doctor
1.1402923,0.38826987,0.26259816,1.2386429,0.4359565,0.16166297,0.15882781,0.59780693,0.80960083,0.5790701,0.053563826,0.81449115,0.429233,1.0755901,0.5734394,0.4668066,0.22731934,0.75880224,0.41986692,0.100421,Doctor
1.1339473,0.3798564,0.25876042,1.2299052,0.50654435,0.16707101,0.15585905,0.58303326,1.1772163,0.5968841,0.23969512,0.95781916,0.5787225,1.12311,0.6176574,0.7008572,0.23373778,0.8699913,0.4281753,0.08079256,Doctor
0.7936462,0.389892,0.38207594,1.0230426,0.7143111,0.10262052,0.28276256,0.8517072,1.5955278,0.5202409,0.45967358,1.2060375,0.57811064,1.1353053,0.6083445,0.7099177,0.20931202,0.87331635,0.3809175,0.1240584,Doctor
0.7424416,0.46222168,0.48567384,0.9533165,0.75845623,0.10067284,0.2813836,0.8336306,1.6007292,0.5416287,0.5651842,1.3829242,0.6314562,1.0933907,0.58887094,0.6916097,0.16836496,0.89788383,0.3081045,0.08672041,Doctor
0.8159829,0.52369875,0.706533,1.0157478,0.7945151,0.13340473,0.32233298,0.8612025,1.6017526,0.5416287,0.6321205,1.3951089,0.54564446,1.0393605,0.56057775,0.56991816,0.20934203,0.8576348,0.23501454,0.07277665,Doctor
0.7713855,0.5534185,1.1469135,0.8366496,0.5125326,0.09714126,0.5376687,0.5439701,0.5713702,0.37919548,0.14331058,0.66098666,0.46875122,1.0739477,1.0674814,0.6141368,0.26600346,0.659963,0.8133712,0.3128493,Doctor
0.7713855,0.5534185,1.1469135,0.8366496,0.5125326,0.09714126,0.5376687,0.5439701,0.5713702,0.37919548,0.14331058,0.66098666,0.46875122,1.0739477,1.0674814,0.6141368,0.26600346,0.659963,0.8133712,0.3128493,Doctor
1.0579597,0.5534185,0.33400035,0.8366496,0.6869144,0.09714126,0.19606958,0.5439701,0.7168263,0.37919548,0.50001556,0.66098666,0.9019441,1.0739477,0.9233474,0.6141368,0.3288452,0.659963,0.6065486,0.3128493,Doctor
1.0001451,0.5534185,0.33187973,0.646475,0.6518255,0.09714126,0.23744915,0.8215748,0.72630715,0.37919548,0.6156616,0.67596483,0.83123416,1.0739477,0.90839905,0.6990687,0.30575112,0.659963,0.60245,0.42960408,Doctor
0.93782765,0.38036063,0.30828857,0.8852171,0.63154435,0.3621086,0.31363615,0.7358001,0.79506016,0.20421636,0.6544344,0.7923199,0.7876086,1.2458823,0.9652293,0.6995355,0.3378787,0.86474967,0.77503026,0.4329756,Doctor
0.81280875,0.3289359,0.29298446,1.0445944,0.48884082,0.40694708,0.25061628,0.59130716,0.7116259,0.14784704,0.42194194,0.8182495,0.6790752,1.1745511,1.011354,0.6928875,0.3868787,0.8481357,0.8522207,0.3920024,Doctor
0.6806022,0.3582529,0.48440236,1.0894835,0.38235202,0.2746411,0.19208702,0.36013615,0.680708,0.26018018,0.4311265,0.7890988,0.64644134,1.1998973,0.9934312,0.6444998,0.35397252,0.8324089,0.8416255,0.31226575,Doctor
0.8095998,0.4491895,0.57223505,1.0833368,0.36036986,0.18774223,-0.029819518,0.4235732,0.54603535,0.2491289,0.1976113,0.74819356,0.5882305,1.2567075,0.97601163,0.5885288,0.33116663,0.788412,0.70771384,0.2625911,Doctor
0.8911472,0.12321339,0.54363555,1.0572633,0.5648739,-0.10771897,-0.23234355,0.6594181,0.7438436,0.3275696,0.1647281,0.681501,0.567319,1.2343595,0.84673715,0.5451405,0.30955547,0.85670793,0.56915706,0.2385363,Doctor
0.96573406,0.033413652,0.331169,1.1011661,0.623072,-0.0748612,-0.3542748,0.746804,0.6898532,0.24711852,0.04318326,0.5790687,0.529463,1.2253441,0.86532444,0.54429555,0.3637388,0.8664624,0.5990786,0.24789608,Doctor
0.86831445,0.033413652,0.32028887,1.0752412,0.64484966,-0.0748612,-0.3911236,0.74113244,0.67122835,0.24711852,-0.08604161,0.527557,0.5650477,1.2253441,0.81247103,0.51616555,0.38643065,0.8664624,0.6420688,0.18488736,Doctor
0.84682965,-0.086582385,0.2221498,1.0213054,0.59177285,-0.0288787,-0.38476542,0.6334251,0.6661599,0.24321218,-0.39351657,0.39370418,0.57316613,1.2142819,0.73512846,0.4798379,0.37494665,0.87578046,0.6424665,0.21283892,Doctor
0.84682965,-0.086582385,0.2221498,1.0213054,0.59177285,-0.0288787,-0.38476542,0.6334251,0.6661599,0.24321218,-0.39351657,0.39370418,0.57316613,1.2142819,0.73512846,0.4798379,0.37494665,0.87578046,0.6424665,0.21283892,Doctor
0.84682965,-0.086582385,0.2221498,1.0213054,0.59177285,-0.0288787,-0.38476542,0.6334251,0.6661599,0.24321218,-0.39351657,0.39370418,0.57316613,1.2142819,0.73512846,0.4798379,0.37494665,0.87578046,0.6424665,0.21283892,Doctor
1.0650069,-0.086582385,0.2221498,1.0213054,0.74935627,-0.0288787,-0.38476542,0.6334251,0.8419456,0.24321218,-0.39351657,0.39370418,0.45371723,1.2142819,0.73512846,0.4798379,0.35154337,0.87578046,0.6424665,0.21283892,Doctor
0.9109241,-0.086582385,0.2221498,1.0213054,0.66148156,-0.0288787,-0.38476542,0.6334251,0.8758365,0.24321218,-0.39351657,0.39370418,0.51867056,1.2142819,0.73512846,0.4798379,0.47466677,0.87578046,0.6424665,0.21283892,Doctor
0.7989393,-0.086582385,0.70379275,1.0213054,0.65263164,-0.0288787,-0.017636215,0.6334251,0.8758365,0.24321218,0.2867556,0.39370418,0.58120936,1.2142819,1.0139301,0.4798379,0.54768586,0.87578046,0.68402267,0.21283892,Doctor
0.5943396,-0.086582385,0.70379275,1.0213054,0.6015949,-0.0288787,-0.017636215,0.6334251,0.51069915,0.24321218,0.2867556,0.39370418,0.6277299,1.2142819,1.0139301,0.4798379,0.6127114,0.87578046,0.68402267,0.21283892,Doctor
0.3280636,-0.086582385,0.7241223,1.0213054,0.6320343,-0.0288787,-0.04476492,0.6334251,0.48748115,0.24321218,0.2867556,0.39370418,0.6957384,1.2142819,1.0130558,0.4798379,0.6774422,0.87578046,0.68001705,0.21283892,Doctor
0.3280636,-0.086582385,0.7241223,1.0213054,0.6320343,-0.0288787,-0.04476492,0.6334251,0.48748115,0.24321218,0.2867556,0.39370418,0.6957384,1.2142819,1.0130558,0.4798379,0.6774422,0.87578046,0.68001705,0.21283892,Doctor
1.1906819,-0.086582385,0.7241223,1.0213054,0.9720664,-0.0288787,-0.04476492,0.6334251,0.8314496,0.24321218,0.2867556,0.39370418,0.63184214,1.2142819,1.0130558,0.4798379,0.3673675,0.87578046,0.68001705,0.21283892,Doctor
1.1845967,-0.086582385,0.7241223,1.0213054,0.943542,-0.0288787,-0.04476492,0.6334251,0.8314496,0.24321218,0.2867556,0.39370418,0.640125,1.2142819,1.0130558,0.4798379,0.3835562,0.87578046,0.68001705,0.21283892,Doctor
1.2659831,-0.086582385,0.7241223,1.0213054,0.93518317,-0.0288787,-0.04476492,0.6334251,0.8181263,0.24321218,0.2867556,0.39370418,0.70244026,1.2142819,1.0130558,0.4798379,0.44251266,0.87578046,0.68001705,0.21283892,Doctor
1.291203,-0.086582385,0.7241223,1.0213054,0.8075935,-0.0288787,-0.04476492,0.6334251,0.7876497,0.24321218,0.2867556,0.39370418,0.6830693,1.2142819,1.0130558,0.4798379,0.4548265,0.87578046,0.68001705,0.21283892,Doctor
1.291203,-0.086582385,0.7241223,1.0213054,0.8075935,-0.0288787,-0.04476492,0.6334251,0.7876497,0.24321218,0.2867556,0.39370418,0.6830693,1.2142819,1.0130558,0.4798379,0.4548265,0.87578046,0.68001705,0.21283892,Doctor
0.72746783,-0.086582385,0.7241223,0.8448937,0.29475865,-0.0288787,-0.04476492,0.5589037,0.48816732,0.24321218,0.2867556,0.34719604,0.61578953,1.2142819,1.0130558,0.7828798,0.16749541,0.87578046,0.68001705,0.60463446,Doctor
0.9776552,0.14215617,0.5180374,1.0454786,0.4098368,-0.044607546,0.19174987,0.53036165,0.49166563,-0.114105485,0.55382776,0.52634954,0.56736386,1.2659819,0.7232189,0.7841987,0.21691582,0.9917285,0.9023339,0.5955076,Doctor
0.9493953,0.1755729,0.38681665,1.0465945,0.32411095,-0.07294325,0.058354687,0.33758575,0.51448774,-0.03468816,0.56208,0.56950784,0.5378781,1.2608324,0.8264216,0.78029895,0.26936224,0.9982943,0.8611753,0.5486173,Doctor
0.97405076,0.1755729,0.2751634,1.081928,0.32939547,-0.07294325,-0.02152851,0.37710607,0.4917678,-0.03468816,0.56208,0.56950784,0.5089976,1.2608324,0.8909962,0.8128804,0.28062424,0.9982943,0.81551325,0.56305546,Doctor
0.76030904,0.16488963,0.033369318,0.94716024,0.09378767,-0.08448158,-0.20636226,0.38094833,0.4500572,-0.06679769,0.18677172,0.37846613,0.46067977,1.2752596,0.9758144,0.80838704,0.2922787,0.98760587,0.73160386,0.5585164,Doctor
0.7218547,0.16488963,0.048811104,0.9247702,0.056617532,-0.08448158,-0.16932347,0.44603723,0.44493872,-0.06679769,0.09847883,0.3015574,0.4156483,1.2752596,0.99753755,0.80388194,0.24858798,0.98760587,0.69065243,0.571091,Doctor
0.7218547,0.16488963,0.048811104,0.9247702,0.056617532,-0.08448158,-0.16932347,0.44603723,0.44493872,-0.06679769,0.09847883,0.3015574,0.4156483,1.2752596,0.99753755,0.80388194,0.24858798,0.98760587,0.69065243,0.571091,Doctor
0.7218547,0.16488963,-0.3959324,0.9247702,0.056617532,-0.08448158,-0.18222025,0.44603723,0.44493872,-0.06679769,-0.64383423,0.3015574,0.4156483,1.2752596,0.8806784,0.80388194,0.24858798,0.98760587,0.6069225,0.571091,Doctor
1.245357,-0.033410892,0.0031815898,1.2348355,0.8968548,-0.15639082,-0.27357852,0.67611015,0.73242986,0.02675338,-0.24266309,1.0270452,0.71546084,1.3412592,0.82298523,0.64350355,0.28432983,1.0459747,0.62710005,0.3522621,Doctor
1.245357,-0.033410892,0.0031815898,1.2348355,0.8968548,-0.15639082,-0.27357852,0.67611015,0.73242986,0.02675338,-0.24266309,1.0270452,0.71546084,1.3412592,0.82298523,0.64350355,0.28432983,1.0459747,0.62710005,0.3522621,Doctor
1.2760549,-0.14354144,0.23299108,1.2348355,0.9236054,-0.106279,-0.35820228,0.67611015,0.7025179,0.014263287,-0.28733927,1.0270452,0.69654423,1.3287086,0.7425202,0.64350355,0.26476628,1.0852246,0.64060855,0.3522621,Doctor
1.2760549,-0.14354144,0.23299108,1.2348355,0.9236054,-0.106279,-0.35820228,0.67611015,0.7025179,0.014263287,-0.28733927,1.0270452,0.69654423,1.3287086,0.7425202,0.64350355,0.26476628,1.0852246,0.64060855,0.3522621,Doctor
0.5597424,-0.14354144,0.23299108,0.4875637,0.55999273,-0.106279,-0.35820228,0.68093574,0.42383027,0.014263287,-0.28733927,0.70246375,0.5699711,1.3287086,0.7425202,0.6281076,0.33984545,1.0852246,0.64060855,0.47494465,Doctor
0.527943,-0.14354144,0.23299108,0.8936077,0.41336024,-0.106279,-0.35820228,0.5889595,0.64855605,0.014263287,-0.28733927,0.79439425,0.5569145,1.3287086,0.7425202,0.6430582,0.35425356,1.0852246,0.64060855,0.5119383,Doctor
0.7911144,-0.14354144,0.23299108,0.9288209,0.62540007,-0.106279,-0.35820228,0.65452653,0.6559085,0.014263287,-0.28733927,0.8217517,0.6366173,1.3287086,0.7425202,0.663848,0.30036607,1.0852246,0.64060855,0.47445145,Doctor
0.93164015,-0.14354144,0.23299108,1.0049978,0.75399494,-0.106279,-0.35820228,0.6930938,0.7380736,0.014263287,-0.28733927,0.7643024,0.65177685,1.3287086,0.7425202,0.6879759,0.30131376,1.0852246,0.64060855,0.43757573,Doctor
0.98471695,0.08029071,-0.15641317,0.9583525,0.90217793,0.027756577,-0.5052377,0.84242713,0.6730701,0.27577105,-0.047758102,0.68686265,0.6549242,1.3818893,1.1023799,0.6785316,0.32994646,0.94735026,0.7750108,0.3779478,Doctor
0.8383438,0.08314814,-0.0484908,0.89913464,0.7620816,0.06407766,-0.2876617,0.76126677,0.6943206,0.41278034,0.17966858,0.6249803,0.6345822,1.3377508,1.0365131,0.685017,0.32931778,0.95695555,0.84313035,0.41449413,Doctor
0.6640799,0.21564662,0.2493498,0.9453129,0.60609657,0.08509714,-0.24386355,0.7792104,0.62927765,0.43425676,0.22428998,0.5554194,0.60213214,1.2782449,0.9813094,0.6779643,0.2940985,0.9333951,0.7654807,0.4108738,Doctor
0.6298865,0.30087745,0.41370633,0.9512617,0.35549462,0.21905673,-0.17609482,0.72563213,0.7040215,0.43267348,0.25173154,0.80953413,0.58661664,1.0750617,0.918322,0.7194422,0.21265568,0.9428061,0.6972874,0.39348057,Doctor
0.7314985,0.30087745,0.5062417,0.99915004,0.36966005,0.21905673,-0.16990116,0.7959943,0.68526846,0.43267348,0.19922554,0.8082558,0.5460527,1.0750617,0.8894935,0.73496723,0.21722353,0.9428061,0.5705799,0.36650482,Doctor
0.8696523,0.25837955,0.5268042,1.0059334,0.50253195,0.23287359,-0.18510573,0.8244601,0.5414201,0.33855793,0.029515043,0.80373156,0.54871225,1.0956743,0.9118443,0.73659194,0.15851256,0.9524447,0.53026,0.3116563,Doctor
1.004916,0.25837955,0.44445074,0.89140147,0.54668164,0.23287359,-0.15700488,0.7380115,0.53419656,0.33855793,-0.0037434218,0.7944447,0.5108947,1.0956743,0.9232915,0.7764139,0.04318032,0.9524447,0.53296113,0.16684417,Doctor
0.8231838,0.25837955,0.5599294,0.9685882,0.7892018,0.23287359,-0.03008702,0.65242904,0.81087303,0.33855793,-0.06667779,0.64502573,0.52688235,1.0956743,1.0684146,0.487654,0.30376667,0.9524447,0.5886473,0.28871748,Doctor
0.7675702,0.25837955,0.3900671,0.84977156,0.6670768,0.23287359,-0.10733788,0.66819614,0.8176088,0.33855793,-0.021402663,0.6523269,0.4600722,1.0956743,1.0417678,0.427325,0.29619744,0.9524447,0.7135328,0.30479696,Doctor
0.8646631,0.25837955,0.27685794,0.8899442,0.61603713,0.23287359,-0.19712165,0.5834655,0.8232372,0.33855793,0.024191106,0.6384244,0.60839564,1.0956743,0.9879109,0.49378234,0.33452168,0.9524447,0.6826158,0.2772438,Doctor
0.92214036,0.25837955,0.22091447,0.9695944,0.50231,0.23287359,-0.27449855,0.47991046,0.70890576,0.33855793,0.14577183,0.4526518,0.67169255,1.0956743,0.89148986,0.6120085,0.31715402,0.9524447,0.71053314,0.27093533,Doctor
0.9978671,0.25837955,0.49467462,1.0401704,0.5560766,0.23287359,-0.22036965,0.43880615,0.730837,0.33855793,0.22618891,0.7209329,0.70394444,1.0956743,0.86276734,0.69458973,0.4040972,0.9524447,0.68968886,0.33101133,Doctor
0.98541474,0.25927088,0.52989286,1.0440751,0.53915036,-0.5138445,-0.17142445,0.51432055,0.7554576,0.21590865,0.3581215,0.7859612,0.6663765,1.2457962,0.8766976,0.7196221,0.44198665,1.0255427,0.855032,0.41946387,Doctor
1.094756,0.20980933,0.38958442,0.8749565,0.640637,-0.053971022,-0.15561315,0.6638752,0.8183637,0.27287874,0.3835377,0.9573609,0.76476616,1.3843724,0.93478334,0.66128045,0.45265505,1.1164314,0.982671,0.4393737,Doctor
0.9836883,0.15544662,0.20570852,0.5457213,0.7231609,0.02001701,-0.1559176,0.8076826,0.77652144,0.18926637,0.42724422,1.0014291,0.81263644,1.3968582,0.9671518,0.6357453,0.47151038,1.1901917,1.0344424,0.4708105,Doctor
0.925341,0.21807182,0.28886503,0.6286972,0.71251947,0.068767585,-0.090438224,0.75582343,0.7350474,0.1709914,0.29776624,1.0164421,0.7788638,1.4298221,0.9905857,0.6890813,0.48596725,1.2089446,1.0190636,0.48289904,Doctor
0.7130657,-0.033667658,0.41674426,0.823573,0.69473356,-0.4143796,0.011891657,0.7273954,0.6931448,0.29639384,0.08302061,1.0388011,0.7388741,1.2197492,1.0861399,0.7520605,0.5284161,1.2623585,1.0219344,0.4868504,Doctor
0.8043046,0.071556576,0.41674426,1.0217904,0.68640447,-0.3778804,0.011891657,0.6732541,0.7440998,0.2384171,0.08302061,1.0035549,0.74169344,1.2620753,1.0861399,0.8210639,0.48847938,1.1365645,1.0219344,0.40392795,Doctor
0.79426634,0.071556576,0.31897244,1.0423225,0.6356305,-0.3778804,-0.007882041,0.67523557,0.72421706,0.2384171,0.31207758,0.9592147,0.74060667,1.2620753,0.9911183,0.843577,0.43706977,1.1365645,1.1108028,0.3579846,Doctor
0.77643734,0.20147206,0.25297064,0.9539092,0.56119096,-0.36234176,-0.07397703,0.6621718,0.659209,0.08863813,0.31207758,0.91342056,0.7618672,1.2756238,0.97549444,0.7916481,0.36552513,1.0366031,1.0238574,0.37162134,Doctor
0.65460527,0.20147206,0.21935895,0.8485415,0.44897425,-0.36234176,-0.12345295,0.5023271,0.6069795,0.08863813,0.30283386,1.0320508,0.7337281,1.2756238,0.9885822,0.7310573,0.39411163,1.0366031,0.9542676,0.46003842,Doctor
0.64300555,0.20147206,0.16168492,0.75850856,0.46130207,-0.36234176,-0.15248042,0.39990804,0.70824164,0.08863813,-0.06086942,0.9785897,0.7771988,1.2756238,0.9944835,0.7247862,0.42943552,1.0366031,0.80315036,0.48629802,Doctor
0.5585313,0.14679073,0.16660364,0.7179495,0.5652837,0.098729245,-0.1322173,0.41458935,0.8593245,0.052739535,-0.1434931,1.0057693,0.7393288,1.3581039,1.0382668,0.7397466,0.50224084,1.3175696,0.66336656,0.5026656,Doctor
0.6277009,0.14679073,0.16660364,0.66640544,0.5568754,0.098729245,-0.1322173,0.4226593,0.86138535,0.052739535,-0.1434931,0.9125892,0.7191745,1.3581039,1.0382668,0.73967254,0.41785935,1.3175696,0.66336656,0.39846528,Doctor
0.64779496,0.14679073,-0.03570623,0.7949076,0.5547871,0.098729245,0.19569354,0.582081,0.8642476,0.052739535,-0.05845926,0.9074281,0.61300427,1.3581039,0.7076497,0.6554775,0.41041142,1.3175696,0.9943823,0.41385743,Doctor
0.7732626,0.14679073,0.25329298,0.90320826,0.49661517,0.098729245,0.08967489,0.61257976,0.75423324,0.052739535,0.00030098704,0.9108163,0.52646714,1.3581039,0.7574352,0.55148256,0.335256,1.3175696,0.8568192,0.36051884,Doctor
0.8198534,0.14679073,0.42544985,1.002325,0.52100235,0.098729245,0.23785618,0.71016717,0.6991352,0.052739535,0.24851394,0.77915835,0.4947506,1.3581039,0.7617399,0.48282492,0.41917327,1.3175696,0.8391421,0.41915983,Doctor
0.8790888,0.14679073,0.46081746,0.9049338,0.51983035,0.098729245,0.17918235,0.6243279,0.51497,0.052739535,0.2021673,0.94960743,0.48596707,1.3581039,0.96457165,0.72230977,0.35082376,1.3175696,0.6930018,0.32118714,Doctor
1.0397745,0.14679073,0.28289568,0.84405994,0.2530783,0.098729245,0.15360151,0.5058193,0.40962175,0.052739535,0.19342768,0.95136404,0.6763727,1.3581039,0.97695655,0.72613835,0.122611776,1.3175696,0.7757948,0.30120182,Doctor
0.9915974,0.15278734,0.13676064,0.9010107,0.58042765,0.03602892,-0.10816937,0.5167178,0.55930907,-0.10279403,0.12613487,0.95136404,0.66478115,1.311262,0.9901097,0.6999352,0.06490312,0.90910697,0.7746488,0.27512965,Doctor
0.94949627,0.10051037,0.29564142,1.0285532,0.70148164,0.014334667,0.04775972,0.53957987,0.61497676,-0.0678167,0.214305,0.5346248,0.61740255,1.332037,0.9230632,0.5476777,0.11347964,0.90075755,0.79103285,0.17957014,Doctor
0.92930526,0.2707037,0.35779747,1.0810503,0.835747,0.075207315,0.11852112,0.6931777,0.65864056,0.14850537,0.19573526,0.56060445,0.57146823,1.3270804,0.9426139,0.56449133,0.12708938,0.90102464,0.7889097,0.12277076,Doctor
0.98951876,0.382011,0.5599724,1.0785341,0.886803,0.28564736,0.34524083,0.717537,0.6080028,0.25396472,0.15482612,0.56060445,0.48296002,1.3747967,0.95279545,0.56606275,0.2264989,0.86311346,0.73691595,0.12037029,Doctor
1.0887027,0.51161104,0.5599724,1.0842404,0.91482586,0.38878304,0.34524083,0.8943486,0.5808398,0.30206284,0.15482612,0.6187049,0.50991124,1.3999184,0.95279545,0.64704597,0.26492402,0.82979226,0.73691595,0.15289824,Doctor
1.2335621,0.47575766,0.5599724,1.3804543,0.99655455,0.42843434,0.34524083,1.2071965,0.54198986,0.19219263,0.15482612,0.66029096,0.7009058,1.4257393,0.95279545,0.7319733,0.30645922,0.8105458,0.73691595,0.26511478,Doctor
1.2335621,0.47575766,0.5599724,1.3341926,0.99655455,0.42843434,0.34524083,1.1333014,0.54198986,0.19219263,0.15482612,0.663543,0.7009058,1.4257393,0.95279545,0.7265738,0.30645922,0.8105458,0.73691595,0.29479653,Doctor
1.2335621,0.47575766,0.51545006,1.0941001,0.99655455,0.42843434,0.09799537,0.7346591,0.54198986,0.19219263,-0.105850294,0.6988412,0.7009058,1.4257393,0.7624389,0.7162123,0.30645922,0.8105458,0.52513564,0.2940972,Doctor
0.72042406,0.4734769,0.3728189,0.82248485,0.33807287,-0.0767631,-0.08196432,0.40889925,0.43869114,-0.13721906,-0.053831283,0.6424202,0.6684911,0.88076967,0.72755164,0.7780425,0.4077488,0.7326751,0.60022134,0.39649767,Doctor
0.71754044,0.4734769,0.25046122,0.76927036,0.36768657,-0.0767631,-0.16140948,0.50455785,0.59006053,-0.13721906,-0.01445877,0.919896,0.7450675,0.88076967,0.7429962,0.7731913,0.46476406,0.7326751,0.61771864,0.3677164,Doctor
0.6215004,0.2041966,0.359505,0.62111497,0.3519125,0.0030515972,-0.18858676,0.49067014,0.59006053,0.048353493,0.1010304,0.92275584,0.7393099,1.2578652,0.81255513,0.7551592,0.45840484,0.76689225,0.7130618,0.44342005,Doctor
0.34439012,0.11053141,0.45539194,0.5249268,0.32821563,0.180661,-0.060647648,0.44256863,0.672759,0.30219787,0.08713822,0.9392004,0.6915228,1.1964728,0.86781657,0.71180904,0.38591072,0.7545236,0.82794917,0.36597496,Doctor
0.28624374,0.25807768,0.61465627,0.44797516,0.48967898,0.15344751,0.011735621,0.26207894,0.8770262,0.32006294,0.057214823,0.54284364,0.54309344,1.158213,0.955199,0.69433564,0.30290374,0.7872904,0.9534555,0.3266177,Doctor
0.6013337,0.26254362,0.6738141,0.6331183,0.55467045,0.0816846,0.13143791,0.27592027,0.88205653,0.32062835,-0.02007756,0.4747631,0.5288283,1.0372547,0.9935677,0.6761937,0.39441606,0.7686484,0.99739796,0.30559433,Doctor
0.9049975,0.32413772,0.6095463,0.681314,0.62613624,-0.03793072,0.13594283,0.20246899,0.91240335,0.22335334,-0.1459666,0.43012023,0.5075948,1.0771579,1.0157053,0.63571686,0.4214246,0.79011214,0.9588906,0.32307604,Doctor
1.0173088,0.23475176,0.6095463,0.6940816,0.513507,-0.2569633,0.13594283,0.15553147,0.8803266,0.23260003,-0.1459666,0.62932676,0.55359286,1.1342398,1.0157053,0.5319968,0.38423517,0.75103676,0.9588906,0.37731555,Doctor
0.9349589,0.3107253,0.19770268,0.584414,0.44121763,-0.069146775,0.0009734506,0.15069707,0.8735428,0.3414252,0.1895029,0.8113662,0.56265634,1.2528553,0.9398423,0.55341333,0.2163265,0.97247124,0.8765408,0.22673254,Doctor
0.7046722,0.3998508,0.2070961,0.7154873,0.42162278,-0.05072514,-0.009978482,0.40629047,1.1366653,0.33734414,0.31779963,1.0768042,0.66588837,1.2978792,0.9435415,0.6773651,0.2625976,1.0182147,0.81719357,0.28702602,Doctor
0.6498988,0.3919697,0.2070961,0.7889622,0.48497486,0.06097935,-0.009978482,0.5157253,1.1366653,0.3106508,0.31779963,1.0712566,0.7175249,1.2689754,0.9435415,0.7440864,0.3297294,1.0806719,0.81719357,0.322648,Doctor
0.7216295,0.3919697,0.3884692,0.85786045,0.5188118,0.06097935,-0.07190191,0.67331874,1.1349875,0.3106508,0.26484042,1.0506281,0.80323076,1.2689754,1.0272248,0.8329625,0.34034413,1.0806719,0.66730684,0.3541331,Doctor
0.71502584,0.3919697,0.45002395,0.8385903,0.5280403,0.06097935,-0.11122834,0.7038534,1.1268581,0.3106508,0.23645961,1.0186698,0.8313616,1.2689754,1.0436535,0.84574497,0.32359716,1.0806719,0.6156792,0.33978343,Doctor
0.9503093,0.3919697,0.45002395,0.96925455,0.88039243,0.06097935,-0.11122834,0.63942164,0.99042773,0.3106508,0.23645961,1.0377488,0.7786049,1.2689754,1.0436535,0.92621905,0.48182872,1.0806719,0.6156792,0.48009223,Doctor
0.8509375,0.3919697,0.44596118,0.8576747,0.7766934,0.06097935,0.23569806,0.57320946,1.0231653,0.3106508,0.3331409,1.2031447,0.82278377,1.2689754,1.0780381,0.9114992,0.52830267,1.0806719,0.6028973,0.4751217,Doctor
