Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Output
0.16896075,-0.36917502,-0.102372564,0.25618923,0.22620597,-0.3893223,0.06800071,0.28906485,0.27754357,-0.020152802,0.054079477,0.65014213,0.28305918,-0.31145793,-0.09972669,0.40732187,-0.2260871,-0.55735767,-0.4085817,-0.057581767,Doctor
0.12785998,-0.4387705,-0.36703068,0.1187298,0.17937954,-0.18888229,-0.023113463,0.28010938,0.74864244,-0.08244425,-0.034414727,0.3900093,0.27946562,-0.20371985,-0.076593354,0.40603524,-0.19051,-0.59960604,-0.3508023,-0.02382042,Doctor
0.19557175,-0.4816676,-0.34368315,0.07435043,0.18288271,-0.081356846,-0.09940632,0.31178212,0.7978436,0.12789573,0.11775379,0.40987203,0.27069217,-0.14397874,-0.0772305,0.42174846,-0.09306709,-0.58264047,-0.3481261,0.021584233,Doctor
0.19225615,-0.7458172,-0.2988769,0.13724867,0.25007856,-0.031998035,-0.14913408,0.39565453,0.7997626,0.06868089,0.11086269,0.42797092,0.20586702,-0.15915066,-0.118923195,0.45302683,-0.024129601,-0.585954,-0.3749287,0.06220488,Doctor
0.110728316,-0.34670427,-0.18859817,0.25313908,0.39633316,-0.07101761,-0.15517527,0.4130715,0.7751375,0.09066829,0.12683205,0.4853021,0.2358039,-0.1935356,-0.15678214,0.4014439,-0.043839034,-0.49710262,-0.31684506,0.06294894,Doctor
0.047573455,-0.026282804,-0.22568676,0.25568432,0.4164034,-0.1486389,-0.14632218,0.3906944,0.48487204,0.038908575,0.043708276,0.4684977,0.2655665,-0.19910988,-0.16792153,0.374245,-0.091299854,-0.48873323,-0.34951672,0.021711567,Doctor
-0.088618286,0.13196787,0.04561011,0.2422504,0.4315944,-0.16255404,-0.2189593,0.34610745,0.32295746,0.01681571,-0.195548,0.40496743,0.33249193,-0.18936275,-0.17481127,0.33839807,-0.11166605,-0.47335178,-0.2901438,-0.06565076,Doctor
0.13054943,0.2972518,0.22595547,0.070760556,0.08944213,-0.2907631,-0.13586716,0.20321916,0.119006924,-0.13486634,-0.35645196,0.34582058,0.3495406,-0.16865207,-0.12053443,0.4612003,-0.16461971,-0.5420969,-0.4580313,-0.036281828,Doctor
0.13054943,-0.028408725,-0.4398376,0.070760556,0.08944213,-0.32057753,-0.2291093,0.20321916,0.119006924,-0.5439992,-0.026622655,0.34582058,0.3495406,-0.37379232,-0.1521027,0.4612003,-0.16461971,-0.4784998,-0.6754236,-0.036281828,Doctor
0.45640534,0.048836164,-0.46935475,0.6110062,0.018451175,-0.35195985,-0.14136313,0.047371753,0.20708548,-0.3156594,0.05285783,0.26620653,0.31784844,-0.3385969,-0.13320766,0.3883084,-0.015023956,-0.5702989,-0.57286394,-0.032863796,Doctor
0.39279434,0.12520106,-0.43548316,0.49993446,0.28173468,-0.039783593,-0.1513054,0.31085292,0.45185447,0.029652517,0.108595975,0.49619386,0.3276787,-0.38827622,-0.07984171,0.37309423,-0.02467897,-0.52469033,-0.40952942,-0.08905665,Doctor
0.36752045,0.25142178,-0.38816166,0.48400995,0.30174,0.10477618,-0.12528737,0.38183343,0.4253175,0.06803776,0.009096672,0.4890952,0.32224125,-0.4091956,-0.0524627,0.36219344,-0.014195248,-0.5258557,-0.3491672,-0.09777763,Doctor
0.30166098,0.3334446,-0.3159157,0.26105094,0.47080874,0.27495205,-0.16493347,0.5634135,0.41780382,0.06803776,-0.19234414,0.4890952,0.33918867,-0.49454492,-0.0040918775,0.3452006,-0.03655566,-0.44998133,-0.25167468,-0.16896346,Doctor
0.3118744,0.2538118,-0.30933374,0.25100577,0.52860737,0.23447563,-0.1740193,0.6556851,0.41780382,0.04036403,-0.22851592,0.44205233,0.34581098,-0.3497507,-0.01185228,0.26526102,-0.03966664,-0.45958075,-0.2768164,-0.16614941,Doctor
0.28497347,-0.79004043,0.044183247,0.41521087,0.49236786,-0.26029962,0.12724268,0.8120361,0.5887891,0.116908826,-0.13253988,0.55933475,0.42095423,-0.105226845,-0.12899914,0.3654503,-0.25357378,-0.48027173,-0.4628401,-0.042564627,Doctor
0.47190803,-0.5723649,-0.0051252265,0.56707865,0.41201815,-0.30284023,0.09799564,0.6381046,0.620273,0.116908826,0.056282394,0.5802873,0.33636072,-0.073546045,-0.16480793,0.38414568,-0.35552552,-0.48723328,-0.49025357,-0.14613692,Doctor
0.3862224,-0.42876405,-0.044482656,0.43839374,0.3396443,-0.20093876,0.028970912,0.54094076,0.7076705,0.16393849,0.15897225,0.60050446,0.32799172,-0.0980545,-0.15500927,0.40570074,-0.34046122,-0.5591036,-0.529549,-0.112189524,Doctor
